School Yr,Location,District ID,District Name,School ID,School Name,School Type,Grade Band,Virtual Status,Governance,ADM,Total Expenditures,Per Pupil Exp,Fed Per Pupil Exp,State/Local Per Pupil Exp,Direct Classroom Expenditures,Classroom Support,Building Support,Central Support,Other Expenditures,ESD Direct Support,School Expenditures,District Expenditures,General Fund,Special State and Local Revenue Funds,Special Federal Revenue Funds,Special Revenue Funds,Trust and Agency Funds,Internal Service Funds,Enterprise Funds,ESD General Fund,ESD Special Revenue Funds,ESD Internal
23-24,Beaverton SD 48J-Whitford Middle School,2243,Beaverton SD 48J,1185,Whitford Middle School,Regular,Junior High/Middle School,Not Virtual,Public,769.85,14125122.248821145,18347.888872924785,1218.0707511195537,17129.81812180523,8160518.665616546,2885662.429888335,2179066.632036256,300651.5261181767,599222.9951618322,396414.97770108975,10895445.209999999,2833262.061120056,11581310.305906113,809855.1805861553,937731.7677493885,361251.9949536674,0,38558.02192473083,0,396414.97770108975,0,0
23-24,Beaverton SD 48J-Aloha High School,2243,Beaverton SD 48J,1186,Aloha High School,Regular,High School,Supplemental Virtual,Public,1643.6116875488453,30303260.48223366,18436.99501031511,421.4600562936821,18015.534954021427,16495441.140281927,7632079.969074156,4291997.36159587,641883.9542862015,1241858.0569955024,846336.676584953,23407975.78,6048948.025648705,25257468.341215126,2775653.7155861966,692716.6743592902,648764.6023386427,0,82320.47214944757,0,846336.676584953,0,0
23-24,Beaverton SD 48J-Beaverton High School,2243,Beaverton SD 48J,1187,Beaverton High School,Regular,High School,Supplemental Virtual,Public,1501.4102447552448,29489555.901109114,19641.237965521148,544.7087951334114,19096.529170387737,16111129.107501807,7573707.206623356,4205959.289294853,586349.6543679022,1012410.6433211942,773113.604851384,23190835.12,5525607.176257729,24131842.20205822,3106744.832789405,817831.3654215897,584825.5987419235,0,75198.29724659114,0,773113.604851384,0,0
23-24,Beaverton SD 48J-Sunset High School,2243,Beaverton SD 48J,1188,Sunset High School,Regular,High School,Supplemental Virtual,Public,1890.270297029703,30350224.06367404,16056.023369443617,500.8766816858261,15555.146687757791,15751969.641945546,7951151.306965582,4655913.594475046,738212.1836433583,1252977.3366445058,973347.3503228707,22420156.42,6956720.293351168,25055410.8710911,2721627.5997089273,946792.3138655185,558371.5329506879,0,94674.39573493373,0,973347.3503228707,0,0
23-24,Beaverton SD 48J-Sexton Mountain Elementary School,2243,Beaverton SD 48J,1270,Sexton Mountain Elementary School,Regular,Elementary,Not Virtual,Public,438.36831683168316,8258297.843156407,18838.719693164505,684.4366131824763,18154.28307998203,5178844.245534634,1332770.3591016189,1285694.4495891915,171197.12081223866,289791.6681187238,225726.7864411196,6419253.76,1613317.2967152877,6757471.640678496,762308.0239512537,300035.32609878,190800.34062272144,0,21955.725364036352,0,225726.7864411196,0,0
23-24,Beaverton SD 48J-Nancy Ryles Elementary School,2243,Beaverton SD 48J,1303,Nancy Ryles Elementary School,Regular,Elementary,Not Virtual,Public,455.4542574257426,7831728.4526001895,17195.422646536743,400.2633617564186,16795.159284780326,4557669.624182379,1415490.0400112588,1379612.3983516563,177869.73770483915,301086.652350057,234524.76365693595,5921005.38,1676198.308943254,6350520.044590097,838412.0985158181,182301.652203501,203158.41705588988,0,22811.476577948666,0,234524.76365693595,0,0
23-24,Beaverton SD 48J-Arts and Communication Magnet Academy,2243,Beaverton SD 48J,1304,Arts and Communication Magnet Academy,Regular,Combined,Supplemental Virtual,Public,666.56,11100822.959707245,16653.899063411016,663.4552599556392,15990.443803455377,5524985.067167195,2943459.8219364407,1931422.560473062,260313.41332640365,440642.0968041448,343228.3789523133,8304468.44,2453126.140754932,8955562.82091171,1032365.0531021727,442232.73807603086,294049.2377510119,0,33384.73091400738,0,343228.3789523133,0,0
23-24,Beaverton SD 48J-Community School,2243,Beaverton SD 48J,1305,Community School,Alternative,High School,Supplemental Virtual,Public,126.52,5396644.995083655,42654.48146604217,1770.8822841441947,40883.599181897975,2983647.960711704,1636020.1833224292,643928.2265570269,49410.1852107186,83638.43928177567,65148.30548644784,4865867.91,465628.77959720657,4081014.156010186,922020.1817908168,224052.0265899235,98073.55709052153,0,6336.76811575884,0,65148.30548644784,0,0
23-24,Beaverton SD 48J-Conestoga Middle School,2243,Beaverton SD 48J,1319,Conestoga Middle School,Regular,Junior High/Middle School,Not Virtual,Public,828.26,13431710.766754566,16216.780680890743,1241.5896507692553,14975.191030121487,7529305.301416977,2737929.4901678413,2248697.569022471,323462.5355882848,592315.8705589909,426491.7444056694,9956991.92,3048227.102348896,10729474.699656943,868561.9731889185,1028359.0441461434,337339.8121577249,0,41483.49319916549,0,426491.7444056694,0,0
23-24,Beaverton SD 48J-Westview High School,2243,Beaverton SD 48J,1320,Westview High School,Regular,High School,Supplemental Virtual,Public,2443.964053174548,37176580.827202186,15211.59068559632,451.26804293156056,14760.32264266476,19583513.483486395,9021294.426396828,5870022.010657763,954447.6487171432,1747303.2579440551,1258458.0835766103,26923655.47,8994467.273625573,30655742.431432627,3326845.5746504804,1102882.8752711627,710245.6538598471,0,122406.20841145449,0,1258458.0835766103,0,0
23-24,Beaverton SD 48J-Findley Elementary,2243,Beaverton SD 48J,1370,Findley Elementary,Regular,Elementary,Not Virtual,Public,561.66,8550086.963743957,15222.887447466363,390.3098268155965,14832.577620650765,5156313.356679859,1331189.428958865,1471941.6675736618,219346.54304024825,371295.96749132255,289212.7510236982,6193809.24,2067064.972720258,6821983.621886508,984341.8885870234,219221.41732924792,207196.48204127664,0,28130.802876202262,0,289212.7510236982,0,0
23-24,Beaverton SD 48J-Scholls Heights Elementary School,2243,Beaverton SD 48J,2781,Scholls Heights Elementary School,Regular,Elementary,Not Virtual,Public,621.4,9893169.201683393,15920.774383140317,392.62235807595385,15528.152025064363,5967733.436337756,1695484.805998716,1576485.7739245691,242676.9608752809,410788.22454707086,319974.36792031844,7286270.05,2286924.7837630743,8143651.529401909,947992.2874329244,243975.53330839772,206452.59627292186,0,31122.88734692178,0,319974.36792031844,0,0
23-24,Beaverton SD 48J-Stoller Middle School,2243,Beaverton SD 48J,2782,Stoller Middle School,Regular,Junior High/Middle School,Not Virtual,Public,1044.63,15051392.532470265,14408.347962886633,825.4063915835851,13582.941571303048,8144689.167913116,3078993.9947060486,2695895.7625100138,407962.0753768019,723851.531964285,537906.0572265888,10668957.61,3844528.8652436766,12275318.30788271,918585.6146383261,862244.2788399606,405017.86543527903,0,52320.40844740087,0,537906.0572265888,0,0
23-24,Beaverton SD 48J-Southridge High School,2243,Beaverton SD 48J,2783,Southridge High School,Regular,High School,Supplemental Virtual,Public,1472.928846153846,27404571.221909337,18605.49563780283,624.9392611106936,17980.556376692137,15002171.099970702,6840884.739455772,4007665.466895712,575226.7395721751,978623.1760149729,758447.8219177356,21225335.69,5420787.7099915985,22424911.686965965,2592650.731892401,920491.064784011,634298.1130842117,0,73771.80326501068,0,758447.8219177356,0,0
23-24,Beaverton SD 48J-Jacob Wismer Elementary School,2243,Beaverton SD 48J,3437,Jacob Wismer Elementary School,Regular,Elementary,Not Virtual,Public,579.37,9615126.389087234,16595.830624794577,755.7108913767142,15840.119733417861,5813810.869097692,1691405.1242413518,1500644.0222719305,226262.87547845428,383003.49799780565,298332.0720019229,7184551.62,2132242.697085311,7780569.246225271,859584.1859298574,437836.2191369269,209786.85561915472,0,29017.810174100534,0,298332.0720019229,0,0
23-24,Beaverton SD 48J-International School of Beaverton,2243,Beaverton SD 48J,4474,International School of Beaverton,Regular,Combined,Supplemental Virtual,Public,877.1931345085728,12936796.560033625,14747.945522032804,520.3573132730203,14227.588208759784,6799126.606388557,2968969.7026889063,2246143.1161108795,342572.5200888348,579984.6147564477,451688.6365600636,9256793.28,3228314.643473562,10634562.936719712,1006263.3597426137,456453.8626944201,343893.4496937021,0,43934.31462311477,0,451688.6365600636,0,0
23-24,Beaverton SD 48J-Beaverton Academy of Science and Engineering,2243,Beaverton SD 48J,4638,Beaverton Academy of Science and Engineering,Regular,Combined,Supplemental Virtual,Public,862.43,13572827.523676068,15737.88889959309,474.30437588074335,15263.584523712347,6832606.986161041,3158163.0491911373,2674554.7881890344,336807.03470818873,570695.665426666,444086.73016659194,9954758.59,3173982.2035094756,11348187.923217393,975095.6704280287,409054.32289082947,353207.97556574835,0,43194.90140747626,0,444086.73016659194,0,0
23-24,Beaverton SD 48J-Bonny Slope Elementary School,2243,Beaverton SD 48J,4671,Bonny Slope Elementary School,Regular,Elementary,Not Virtual,Public,636.34,10127670.944683313,15915.502631742957,403.3110141161452,15512.191617626811,6148497.027112597,1727182.5105848454,1564910.294833216,248511.51799706512,438569.5941555892,327667.34676925564,7458095.46,2341908.137914057,8364054.564321227,947220.7501941859,256642.93072266786,200214.19378582414,0,31871.158890151608,0,327667.34676925564,0,0
23-24,Beaverton SD 48J-Springville Elementary School,2243,Beaverton SD 48J,4712,Springville Elementary School,Regular,Elementary,Not Virtual,Public,731.61,11200641.26564063,15309.579237080725,606.5422773688096,14703.036959711915,6836025.695534222,1752305.8153653375,1842947.5656408982,285717.5592950825,483644.6298050894,376724.2473675317,8131388.79,2692528.228273098,9217644.662404459,871440.3758210522,443752.39554579474,254436.81718302603,0,36642.76731876641,0,376724.2473675317,0,0
23-24,Beaverton SD 48J-Arco Iris Spanish Immersion School,2243,Beaverton SD 48J,4805,Arco Iris Spanish Immersion School,Charter,Elementary,Not Virtual,Public,414.70643564356436,1854781.0779254124,4472.515781065854,629.9966655605517,3842.519115505302,254079.0517293452,461725.0228847639,702871.0846378817,161956.38470775742,274149.53396566445,213542.69330147686,115003.39,1526234.9946239358,1235455.2989196898,70960.40047278488,261263.67164194706,52788.39614732189,0,20770.61744219202,0,213542.69330147686,0,0
23-24,Beaverton SD 48J-Hope Chinese Charter School,2243,Beaverton SD 48J,4867,Hope Chinese Charter School,Charter,Elementary,Not Virtual,Public,374.1,1744516.9968052097,4663.237093839106,820.7179783338034,3842.5191155053026,229200.62261498955,487863.5537932405,634048.691226555,146098.24760772867,247305.8815626959,192633.42619728216,175091.55,1376792.0206079276,1114484.33783916,64012.235005885144,307030.59569467587,47619.562421467774,0,18736.839646738717,0,192633.42619728216,0,0
23-24,Beaverton SD 48J-Mountainside High School,2243,Beaverton SD 48J,5381,Mountainside High School,Regular,High School,Supplemental Virtual,Public,1744.6643902439025,27356257.034955025,15679.95379967069,529.5889745146111,15150.364825156079,13756087.04915291,7065049.130532739,4699675.128088003,681348.3295328538,1154097.3976485205,898371.2351164797,20037035.73,6420850.069838546,22156225.595700447,2655152.429223983,923955.0253014276,635171.0417341125,0,87381.70787857573,0,898371.2351164797,0,0
23-24,Beaverton SD 48J-Sato Elementary School,2243,Beaverton SD 48J,5382,Sato Elementary School,Regular,Elementary,Not Virtual,Public,845.71,11963002.129314713,14145.513390304848,407.39898799910446,13738.114402305744,7038288.969095757,2038452.0784896591,1996911.1590329055,330277.32954913715,559072.5931472535,435477.1848952246,8415076.99,3112447.954419488,9688933.505891355,1197350.4919428686,344541.39814072265,254342.07007607463,0,42357.47836846672,0,435477.1848952246,0,0
23-24,Beaverton SD 48J-FLEX Online School,2243,Beaverton SD 48J,5506,FLEX Online School,Regular,Combined,Focus Virtual,Public,502.6180396546442,9344344.973866208,18591.3441950608,895.2144634613657,17696.129731599434,5740084.646424405,2139151.7386057563,936554.693632408,196288.7324500812,332265.1627535574,258810.57216582607,7235760.26,1849774.141700382,8002543.749955955,543887.2812765848,449950.9386954357,63978.75197404462,0,25173.679798362013,0,258810.57216582607,0,0
23-24,Beaverton SD 48J-Tumwater Middle School,2243,Beaverton SD 48J,5652,Tumwater Middle School,Regular,Junior High/Middle School,Not Virtual,Public,985.8445544554455,14324174.944257472,14529.851465447073,931.0701618194088,13598.781303627664,7488628.347112496,3119948.1574597275,2672376.7663172986,385004.4421800658,658217.2311878831,507635.96424134076,10188356.9,3628182.0800161315,11660846.341271369,809161.6995644857,917890.4488456146,379264.35739309055,0,49376.132941572454,0,507635.96424134076,0,0
23-24,Sherwood SD 88J-Hawks View Elementary School,2244,Sherwood SD 88J,1191,Hawks View Elementary School,Regular,Elementary,Not Virtual,Public,452.39,7801499.672685854,17245.075427586497,630.5335218877697,16614.541905698727,4786679.913023873,1244682.366426858,1230739.2602359415,282427.7144878938,256970.41851128734,135497.8609637433,5352730.89,2313270.921722111,6788835.638758975,433046.18114264857,285247.0599668081,158872.93185367863,0,0,0,135497.8609637433,0,0
23-24,Sherwood SD 88J-Sherwood Middle School,2244,Sherwood SD 88J,1192,Sherwood Middle School,Regular,Junior High/Middle School,Not Virtual,Public,1123.73,17060292.844584927,15181.84336502979,199.66725605519161,14982.176108974598,9519020.159383314,3321988.7036270765,2820674.439354837,704598.8625104023,694010.6797092971,336574.66190850217,10977587.78,5746130.402676424,14829608.011165418,1338609.7387363303,224372.08564690046,331128.3471277753,0,0,0,336574.66190850217,0,0
23-24,Sherwood SD 88J-Sherwood High School,2244,Sherwood SD 88J,1193,Sherwood High School,Regular,High School,Not Virtual,Public,1683.02,26291979.815968625,15621.905750358655,199.66725605519161,15422.238494303463,12638042.9648784,7093323.671536795,4434751.845770672,1050711.7576370277,1075149.57614573,504090.74020026805,17181860.59,8606028.485768357,20074198.6320021,4892932.984780168,336043.98528600857,484713.4737000778,0,0,0,504090.74020026805,0,0
23-24,Sherwood SD 88J-Archer Glen Elementary School,2244,Sherwood SD 88J,1334,Archer Glen Elementary School,Regular,Elementary,Not Virtual,Public,322.01,5754271.39313838,17869.85308884314,199.66725605519161,17670.18583278795,3230452.6005000495,1058710.4880850872,1081166.1466649915,201031.296762189,182910.86112606298,96447.0174162448,4011244.28,1646580.0957221356,5056394.337676734,397732.674530702,64294.85312233225,139402.51039236732,0,0,0,96447.0174162448,0,0
23-24,Sherwood SD 88J-Middleton Elementary School,2244,Sherwood SD 88J,3222,Middleton Elementary School,Regular,Elementary,Not Virtual,Public,394.77,6862893.461904097,17384.536469093644,199.6672560551916,17184.86921303845,3861570.4303223644,1118911.9801402125,1411714.968495198,246455.46729234915,224240.61565397313,118239.77225990173,4726019.41,2018634.2796441957,6099769.376636267,420020.3037843086,78822.64267290798,146041.36655071224,0,0,0,118239.77225990173,0,0
23-24,Sherwood SD 88J-Sherwood Charter School,2244,Sherwood SD 88J,4220,Sherwood Charter School,Charter,Elementary,Not Virtual,Public,211.94,1147222.6525839206,5412.95957621931,199.6672560551916,5213.292320164119,317518.9765907286,241862.9570390775,335138.3154795761,132314.44065643408,120387.96281810437,63479.3356454735,0,1083743.316938447,931279.1543194527,76563.70149820494,42317.478248337306,33582.98287245219,0,0,0,63479.3356454735,0,0
23-24,Sherwood SD 88J-Ridges Elementary School,2244,Sherwood SD 88J,4730,Ridges Elementary School,Regular,Elementary,Not Virtual,Public,647.66,9656170.599134197,14909.320629858565,199.6672560551916,14709.653373803372,5396103.85530127,1722794.3831448944,1765047.963998784,404335.05065370427,367889.3460355453,193984.27160586658,6150413.2,3311773.1275283317,8137371.129441053,939844.0955276372,129316.49505670537,255654.60750293662,0,0,0,193984.27160586658,0,0
23-24,Gaston SD 511J-Gaston Elementary School,2245,Gaston SD 511J,1194,Gaston Elementary School,Regular,Elementary,Not Virtual,Public,226.27,4519817.64076637,19975.32876990485,701.477263511618,19273.851506393232,2181242.8756606164,774597.8415773237,841213.5780108607,372873.8216897332,349889.52382783615,147667.3485397342,2132790.9699999997,2239359.322226636,3640238.1320941537,472868.30604263954,158723.26041477383,96016.74483614007,4303.848838929153,0,0,147667.3485397342,0,0
23-24,Gaston SD 511J-Gaston Jr/Sr High School,2245,Gaston SD 511J,1195,Gaston Jr/Sr High School,Regular,High School,Supplemental Virtual,Public,247,5065578.21923363,20508.413843051134,771.467852571766,19736.94599047937,2362426.4143393836,1028338.5784226763,879969.1819891394,408128.2483102669,386715.79617216386,161196.0714602658,2459861.21,2444520.937773364,3962258.4979058467,642059.5039573605,190552.5595852262,104813.43516385996,4698.151161070848,0,0,161196.0714602658,0,0
